car_id,car_type,car_class,number_seat_first_class,number_seat_second_class,train_id
1031,VU,B,0,88,167
1032,VU,B,0,88,167
1033,VU,A,58,0,167
1034,VU,A,58,0,168
1035,VU,A,58,0,168
1036,VU,B,0,88,168
1037,VTU,B,0,88,168
1038,VU,B,0,88,168
1039,VU,B,0,88,168
1040,VTU,B,0,88,168
1041,VU,A,58,0,168
1042,VU,B,0,88,169
1043,VU,B,0,88,169
1044,VTU,B,0,88,169
1045,VTU,B,0,88,169
1046,VTU,B,0,88,169
1047,VTU,A,58,0,169
1048,VU,A,58,0,169
1049,VTU,B,0,88,169
1050,VTU,A,58,0,170
1051,VTU,B,0,88,170
1052,VTU,A,58,0,170
1053,VU,B,0,88,170
1054,VTU,A,58,0,170
1055,VTU,B,0,88,170
1056,VTU,B,0,88,170
1057,VU,A,58,0,170
1058,VTU,A,58,0,171
1059,VTU,B,0,88,171
1060,VU,B,0,88,171
1061,VU,B,0,88,171
1062,VTU,A,58,0,171
1063,VTU,A,58,0,171
1064,VU,B,0,88,171
1065,VTU,B,0,88,172
1066,VTU,A,58,0,172
1067,VTU,A,58,0,172
1068,VTU,A,58,0,172
1069,VU,A,58,0,172
1070,VTU,B,0,88,172
1071,VTU,A,58,0,172
1072,VU,B,0,88,173
1073,VU,A,58,0,173
1074,VU,A,58,0,173
1075,VU,B,0,88,173
1076,VTU,A,58,0,173
1077,VU,B,0,88,173
1078,VTU,B,0,88,173
1079,VU,A,58,0,173
1080,VU,B,0,88,174
1081,VU,B,0,88,174
1082,VTU,B,0,88,174
1083,VU,B,0,88,174
1084,VU,B,0,88,175
1085,VTU,A,58,0,175
1086,VTU,B,0,88,175
1087,VTU,A,58,0,175
1088,VTU,B,0,88,175
1089,VU,A,58,0,175
1090,VU,A,58,0,175
1091,VU,B,0,88,175
1092,VTU,A,58,0,176
1093,VTU,B,0,88,176
1094,VTU,B,0,88,176
1095,VU,A,58,0,176
1096,VTU,A,58,0,177
1097,VTU,B,0,88,177
1098,VU,B,0,88,177
1099,VU,B,0,88,177
1100,VU,B,0,88,178
1101,VU,A,58,0,178
1102,VU,B,0,88,178
1103,VTU,A,58,0,178
1104,VTU,A,58,0,179
1105,VU,B,0,88,179
1106,VU,A,58,0,179
1107,VTU,B,0,88,179
1108,VTU,A,58,0,179
1109,VTU,A,58,0,179
1110,VU,A,58,0,179
1111,VTU,A,58,0,179
1112,VU,B,0,88,180
1113,VTU,A,58,0,180
1114,VTU,B,0,88,180
1115,VTU,B,0,88,180
1116,VU,A,58,0,180
1117,VTU,A,58,0,180
1118,VU,B,0,88,180
1119,VTU,B,0,88,180
1120,VU,B,0,88,181
1121,VTU,B,0,88,181
1122,VTU,B,0,88,181
1123,VTU,B,0,88,181
1124,VTU,B,0,88,182
1125,VTU,A,58,0,182
1126,VU,B,0,88,182
1127,VTU,B,0,88,182
1128,VU,B,0,88,182
1129,VTU,B,0,88,183
1130,VU,B,0,88,183
1131,VU,B,0,88,183
1132,VTU,B,0,88,183
1133,VTU,A,58,0,183
1134,VTU,B,0,88,183
1135,VU,A,58,0,183
1136,VTU,B,0,88,184
1137,VTU,B,0,88,184
1138,VU,A,58,0,184
1139,VU,A,58,0,184
1140,VTU,B,0,88,184
1141,VTU,B,0,88,184
1142,VU,A,58,0,184
1143,VU,A,58,0,185
1144,VU,A,58,0,185
1145,VTU,B,0,88,185
1146,VTU,A,58,0,185
1147,VU,B,0,88,185
1148,VU,A,58,0,186
1149,VTU,B,0,88,186
1150,VU,B,0,88,186
1151,VTU,B,0,88,186
1152,VU,B,0,88,186
1153,VU,A,58,0,186
1154,VU,A,58,0,187
1155,VU,A,58,0,187
1156,VU,B,0,88,187
1157,VTU,B,0,88,187
1158,VTU,A,58,0,187
1159,VTU,B,0,88,187
1160,VTU,B,0,88,188
1161,VU,B,0,88,188
1162,VU,B,0,88,188
1163,VTU,A,58,0,188
1164,VU,A,58,0,188
1165,VU,B,0,88,188
1166,VU,B,0,88,189
1167,VU,B,0,88,189
1168,VTU,A,58,0,189
1169,VTU,A,58,0,189
1170,VU,A,58,0,189
1171,VU,B,0,88,189
1172,VU,B,0,88,189
1173,VTU,A,58,0,190
1174,VTU,A,58,0,190
1175,VU,B,0,88,190
1176,VU,A,58,0,190
1177,VU,A,58,0,190
1178,VTU,A,58,0,190
1179,VTU,A,58,0,190
1180,VU,B,0,88,191
1181,VTU,B,0,88,191
1182,VTU,A,58,0,191
1183,VTU,A,58,0,191
1184,VU,A,58,0,191
1185,VTU,B,0,88,192
1186,VU,A,58,0,192
1187,VU,A,58,0,192
1188,VTU,A,58,0,192
1189,VU,B,0,88,192
1190,VTU,A,58,0,192
1191,VU,A,58,0,192
1192,VTU,A,58,0,192
1193,VU,A,58,0,193
1194,VU,A,58,0,193
1195,VTU,B,0,88,193
1196,VTU,B,0,88,193
1197,VTU,A,58,0,193
1198,VU,B,0,88,193
1199,VU,B,0,88,193
1200,VTU,B,0,88,193
1201,VTU,A,58,0,194
1202,VTU,B,0,88,194
1203,VTU,B,0,88,194
1204,VTU,B,0,88,194
1205,VU,B,0,88,194
1206,VU,B,0,88,194
1207,VU,A,58,0,194
1208,VTU,A,58,0,194
1209,VU,B,0,88,195
1210,VU,A,58,0,195
1211,VU,A,58,0,195
1212,VU,B,0,88,195
1213,VU,A,58,0,195
1214,VTU,A,58,0,195
1215,VU,A,58,0,196
1216,VTU,A,58,0,196
1217,VU,A,58,0,196
1218,VU,A,58,0,196
1219,VTU,A,58,0,196
1220,VU,A,58,0,196
1221,VU,B,0,88,197
1222,VU,A,58,0,197
1223,VU,A,58,0,197
1224,VU,B,0,88,197
1225,VTU,B,0,88,197
1226,VU,A,58,0,197
1227,VTU,B,0,88,197
1228,VU,B,0,88,197
1229,VU,B,0,88,198
1230,VU,B,0,88,198
1231,VTU,B,0,88,198
1232,VTU,B,0,88,198
1233,VTU,B,0,88,198
1234,VU,B,0,88,198
1235,VU,A,58,0,199
1236,VU,A,58,0,199
1237,VU,A,58,0,199
1238,VU,A,58,0,199
1239,VTU,B,0,88,199
1240,VTU,A,58,0,199
1241,VTU,B,0,88,199
1242,VTU,B,0,88,200
1243,VU,A,58,0,200
1244,VTU,A,58,0,200
1245,VTU,B,0,88,200
1246,VU,A,58,0,200
1247,VTU,A,58,0,200
1248,VTU,B,0,88,200
1249,VU,A,58,0,200
1250,VTU,B,0,88,201
1251,VU,B,0,88,201
1252,VU,A,58,0,201
1253,VU,B,0,88,201
1254,VU,B,0,88,201
1255,VU,A,58,0,202
1256,VTU,B,0,88,202
1257,VTU,A,58,0,202
1258,VU,A,58,0,202
1259,VTU,B,0,88,202
1260,VTU,A,58,0,202
1261,VU,A,58,0,203
1262,VTU,B,0,88,203
1263,VTU,B,0,88,203
1264,VU,A,58,0,203
1265,VTU,A,58,0,203
1266,VU,A,58,0,203
1267,VU,B,0,88,203
1268,VTU,A,58,0,203
1269,VU,B,0,88,204
1270,VU,A,58,0,204
1271,VTU,A,58,0,204
1272,VU,B,0,88,204
1273,VU,A,58,0,205
1274,VTU,A,58,0,205
1275,VU,B,0,88,205
1276,VU,B,0,88,205
1277,VU,A,58,0,205
1278,VU,A,58,0,205
1279,VU,B,0,88,205
1280,VTU,A,58,0,206
1281,VU,B,0,88,206
1282,VU,B,0,88,206
1283,VU,A,58,0,206
1284,VU,B,0,88,207
1285,VTU,A,58,0,207
1286,VU,B,0,88,207
1287,VU,B,0,88,207
1288,VU,B,0,88,207
1289,VTU,B,0,88,207
1290,VTU,A,58,0,207
1291,VU,B,0,88,207
1292,VU,A,58,0,208
1293,VU,A,58,0,208
1294,VU,B,0,88,208
1295,VTU,A,58,0,208
1296,VU,A,58,0,209
1297,VU,A,58,0,209
1298,VTU,B,0,88,209
1299,VTU,B,0,88,209
1300,VU,A,58,0,209
1301,VTU,B,0,88,209
1302,VTU,B,0,88,209
1303,VTU,B,0,88,210
1304,VU,B,0,88,210
1305,VU,A,58,0,210
1306,VTU,A,58,0,210
1307,VTU,B,0,88,210
1308,VU,B,0,88,210
1309,VTU,A,58,0,210
1310,VU,B,0,88,211
1311,VTU,B,0,88,211
1312,VU,A,58,0,211
1313,VTU,B,0,88,211
1314,VTU,A,58,0,211
1315,VTU,B,0,88,212
1316,VTU,A,58,0,212
1317,VTU,A,58,0,212
1318,VTU,B,0,88,212
1319,VTU,A,58,0,212
1320,VU,A,58,0,212
1321,VTU,B,0,88,213
1322,VU,B,0,88,213
1323,VTU,B,0,88,213
1324,VU,B,0,88,213
1325,VU,A,58,0,213
1326,VU,A,58,0,213
1327,VU,A,58,0,213
1328,VTU,B,0,88,214
1329,VTU,B,0,88,214
1330,VU,A,58,0,214
1331,VU,B,0,88,214
1332,VTU,A,58,0,214
1333,VTU,B,0,88,214
1334,VU,B,0,88,215
1335,VU,B,0,88,215
1336,VTU,B,0,88,215
1337,VU,A,58,0,215
1338,VU,A,58,0,215
1339,VU,A,58,0,215
1340,VU,B,0,88,215
1341,VTU,A,58,0,215
1342,VTU,A,58,0,216
1343,VTU,B,0,88,216
1344,VU,B,0,88,216
1345,VU,A,58,0,216
1346,VU,A,58,0,216
1347,VTU,B,0,88,217
1348,VU,A,58,0,217
1349,VU,A,58,0,217
1350,VTU,B,0,88,217
1351,VU,A,58,0,217
1352,VTU,A,58,0,217
1353,VTU,B,0,88,218
1354,VU,A,58,0,218
1355,VU,B,0,88,218
1356,VTU,B,0,88,218
1357,VTU,A,58,0,219
1358,VTU,B,0,88,219
1359,VU,A,58,0,219
1360,VU,B,0,88,219
1361,VU,A,58,0,219
1362,VTU,B,0,88,219
1363,VU,B,0,88,219
1364,VTU,B,0,88,219
1365,VU,B,0,88,220
1366,VU,A,58,0,220
1367,VTU,A,58,0,220
1368,VTU,A,58,0,220
1369,VU,B,0,88,220
1370,VU,B,0,88,220
1371,VTU,A,58,0,221
1372,VTU,A,58,0,221
1373,VU,B,0,88,221
1374,VU,A,58,0,221
1375,VTU,A,58,0,221
1376,VTU,B,0,88,222
1377,VU,A,58,0,222
1378,VU,B,0,88,222
1379,VU,B,0,88,222
1380,VTU,B,0,88,222
1381,VU,A,58,0,222
1382,VTU,B,0,88,222
1383,VTU,A,58,0,223
1384,VU,B,0,88,223
1385,VTU,A,58,0,223
1386,VTU,A,58,0,223
1387,VTU,B,0,88,223
1388,VTU,A,58,0,223
1389,VTU,B,0,88,224
1390,VU,B,0,88,224
1391,VU,B,0,88,224
1392,VTU,A,58,0,224
1393,VU,A,58,0,225
1394,VTU,A,58,0,225
1395,VU,A,58,0,225
1396,VTU,B,0,88,225
1397,VTU,A,58,0,226
1398,VU,B,0,88,226
1399,VU,B,0,88,226
1400,VU,A,58,0,226
1401,VTU,B,0,88,226
1402,VTU,A,58,0,227
1403,VTU,B,0,88,227
1404,VTU,A,58,0,227
1405,VU,B,0,88,227
1406,VTU,B,0,88,227
1407,VTU,A,58,0,227
1408,VTU,B,0,88,228
1409,VTU,A,58,0,228
1410,VU,B,0,88,228
1411,VU,A,58,0,228
1412,VU,A,58,0,229
1413,VU,B,0,88,229
1414,VTU,A,58,0,229
1415,VTU,B,0,88,229
1416,VTU,A,58,0,230
1417,VU,B,0,88,230
1418,VU,B,0,88,230
1419,VTU,A,58,0,230
1420,VTU,A,58,0,230
1421,VTU,A,58,0,230
1422,VTU,A,58,0,230
1423,VTU,A,58,0,230
1424,VU,B,0,88,231
1425,VU,A,58,0,231
1426,VTU,B,0,88,231
1427,VTU,A,58,0,231
1428,VU,B,0,88,232
1429,VU,A,58,0,232
1430,VTU,A,58,0,232
1431,VTU,B,0,88,232
1432,VTU,B,0,88,232
1433,VTU,A,58,0,233
1434,VU,B,0,88,233
1435,VU,A,58,0,233
1436,VTU,A,58,0,233
1437,VTU,B,0,88,233
1438,VU,A,58,0,233
1439,VU,A,58,0,233
1440,VU,A,58,0,234
1441,VTU,B,0,88,234
1442,VU,A,58,0,234
1443,VTU,B,0,88,234
1444,VTU,B,0,88,234
1445,VU,A,58,0,234
1446,VU,B,0,88,234
1447,VU,A,58,0,235
1448,VTU,B,0,88,235
1449,VTU,A,58,0,235
1450,VTU,A,58,0,235
1451,VU,A,58,0,235
1452,VTU,B,0,88,235
1453,VU,A,58,0,236
1454,VU,A,58,0,236
1455,VU,A,58,0,236
1456,VU,A,58,0,236
1457,VTU,A,58,0,236
1458,VU,B,0,88,236
1459,VU,A,58,0,236
1460,VTU,A,58,0,236
1461,VTU,B,0,88,237
1462,VTU,A,58,0,237
1463,VTU,A,58,0,237
1464,VTU,B,0,88,237
1465,VU,A,58,0,237
1466,VTU,A,58,0,238
1467,VTU,A,58,0,238
1468,VTU,A,58,0,238
1469,VU,A,58,0,238
1470,VU,A,58,0,238
1471,VTU,B,0,88,239
1472,VU,B,0,88,239
1473,VU,A,58,0,239
1474,VU,A,58,0,239
1475,VU,B,0,88,239
1476,VU,A,58,0,239
1477,VTU,B,0,88,239
1478,VU,A,58,0,240
1479,VTU,A,58,0,240
1480,VU,A,58,0,240
1481,VU,B,0,88,240
1482,VU,B,0,88,240
1483,VU,A,58,0,240
1484,VTU,B,0,88,241
1485,VTU,A,58,0,241
1486,VTU,B,0,88,241
1487,VTU,B,0,88,241
1488,VTU,B,0,88,241
1489,VU,B,0,88,241
1490,VTU,A,58,0,241
1491,VTU,B,0,88,242
1492,VTU,A,58,0,242
1493,VTU,A,58,0,242
1494,VTU,B,0,88,242
1495,VU,B,0,88,242
1496,VTU,A,58,0,242
1497,VU,B,0,88,242
1498,VU,A,58,0,243
1499,VTU,A,58,0,243
1500,VTU,A,58,0,243
1501,VU,B,0,88,243
1502,VTU,A,58,0,243
1503,VU,A,58,0,243
1504,VU,A,58,0,244
1505,VU,B,0,88,244
1506,VU,B,0,88,244
1507,VU,A,58,0,244
1508,VTU,B,0,88,244
1509,VU,A,58,0,244
1510,VTU,A,58,0,244
1511,VU,B,0,88,244
1512,VTU,A,58,0,245
1513,VU,B,0,88,245
1514,VU,A,58,0,245
1515,VU,A,58,0,245
1516,VTU,A,58,0,245
1517,VU,B,0,88,245
1518,VU,B,0,88,245
1519,VU,A,58,0,245
1520,VTU,B,0,88,246
1521,VU,B,0,88,246
1522,VU,B,0,88,246
1523,VU,B,0,88,246
1524,VTU,A,58,0,246
1525,VU,B,0,88,247
1526,VTU,B,0,88,247
1527,VTU,B,0,88,247
1528,VTU,A,58,0,247
1529,VU,B,0,88,247
1530,VU,A,58,0,248
1531,VU,A,58,0,248
1532,VTU,B,0,88,248
1533,VTU,A,58,0,248
1534,VU,A,58,0,248
1535,VU,A,58,0,248
1536,VTU,B,0,88,248
1537,VU,A,58,0,248
1538,VTU,A,58,0,249
1539,VU,B,0,88,249
1540,VTU,A,58,0,249
1541,VU,B,0,88,249
1542,VU,B,0,88,249
1543,VTU,B,0,88,250
1544,VTU,B,0,88,250
1545,VTU,A,58,0,250
1546,VU,A,58,0,250
1547,VTU,B,0,88,250
1548,VTU,A,58,0,250
1549,VU,A,58,0,250
1550,VTU,B,0,88,250
1551,VTU,B,0,88,251
1552,VU,A,58,0,251
1553,VTU,A,58,0,251
1554,VU,A,58,0,251
1555,VTU,A,58,0,252
1556,VU,B,0,88,252
1557,VU,A,58,0,252
1558,VTU,A,58,0,252
1559,VTU,A,58,0,252
1560,VU,B,0,88,252
1561,VTU,B,0,88,253
1562,VTU,B,0,88,253
1563,VTU,B,0,88,253
1564,VU,B,0,88,253
1565,VTU,B,0,88,253
1566,VTU,B,0,88,253
1567,VTU,A,58,0,253
1568,VU,B,0,88,253
1569,VU,B,0,88,254
1570,VTU,A,58,0,254
1571,VU,A,58,0,254
1572,VTU,B,0,88,254
1573,VTU,B,0,88,254
1574,VTU,A,58,0,254
1575,VTU,B,0,88,254
1576,VTU,A,58,0,254
1577,VTU,B,0,88,255
1578,VU,A,58,0,255
1579,VU,B,0,88,255
1580,VU,A,58,0,255
1581,VU,B,0,88,256
1582,VTU,B,0,88,256
1583,VTU,B,0,88,256
1584,VU,B,0,88,256
1585,VU,A,58,0,256
1586,VU,B,0,88,256
1587,VTU,A,58,0,257
1588,VU,B,0,88,257
1589,VU,B,0,88,257
1590,VTU,A,58,0,257
1591,VU,B,0,88,257
1592,VU,A,58,0,257
1593,VU,A,58,0,257
1594,VU,B,0,88,257
1595,VTU,B,0,88,258
1596,VTU,B,0,88,258
1597,VTU,B,0,88,258
1598,VU,B,0,88,258
1599,VU,B,0,88,258
1600,VU,A,58,0,258
1601,VU,A,58,0,259
1602,VU,B,0,88,259
1603,VU,A,58,0,259
1604,VU,A,58,0,259
1605,VU,A,58,0,259
1606,VU,A,58,0,259
1607,VTU,A,58,0,259
1608,VU,B,0,88,260
1609,VTU,A,58,0,260
1610,VTU,A,58,0,260
1611,VTU,A,58,0,260
1612,VU,A,58,0,260
1613,VTU,B,0,88,261
1614,VTU,A,58,0,261
1615,VTU,A,58,0,261
1616,VU,B,0,88,261
1617,VU,B,0,88,261
1618,VU,B,0,88,262
1619,VTU,B,0,88,262
1620,VU,B,0,88,262
1621,VU,A,58,0,262
1622,VU,A,58,0,262
1623,VTU,B,0,88,262
1624,VTU,B,0,88,263
1625,VTU,A,58,0,263
1626,VU,A,58,0,263
1627,VU,A,58,0,263
1628,VU,A,58,0,263
1629,VTU,A,58,0,263
1630,VU,B,0,88,264
1631,VTU,B,0,88,264
1632,VU,B,0,88,264
1633,VU,A,58,0,264
1634,VTU,A,58,0,264
1635,VTU,A,58,0,265
1636,VTU,B,0,88,265
1637,VTU,A,58,0,265
1638,VTU,A,58,0,265
1639,VTU,A,58,0,265
1640,VTU,A,58,0,265
1641,VU,A,58,0,265
1642,VU,A,58,0,265
1643,VU,B,0,88,266
1644,VU,B,0,88,266
1645,VU,A,58,0,266
1646,VTU,B,0,88,266
1647,VU,A,58,0,266
1648,VTU,B,0,88,266
1649,VTU,A,58,0,267
1650,VU,A,58,0,267
1651,VU,A,58,0,267
1652,VTU,B,0,88,267
1653,VU,B,0,88,267
1654,VTU,A,58,0,267
1655,VTU,A,58,0,267
1656,VU,A,58,0,268
1657,VU,B,0,88,268
1658,VTU,A,58,0,268
1659,VU,A,58,0,268
1660,VTU,B,0,88,268
1661,VTU,B,0,88,268
1662,VTU,A,58,0,268
1663,VU,A,58,0,268
1664,VTU,B,0,88,269
1665,VTU,B,0,88,269
1666,VTU,A,58,0,269
1667,VU,A,58,0,269
1668,VTU,A,58,0,269
1669,VTU,A,58,0,270
1670,VTU,B,0,88,270
1671,VU,B,0,88,270
1672,VTU,A,58,0,270
1673,VTU,B,0,88,270
1674,VTU,B,0,88,270
1675,VTU,A,58,0,271
1676,VU,A,58,0,271
1677,VU,B,0,88,271
1678,VU,A,58,0,271
1679,VU,B,0,88,271
1680,VU,A,58,0,271
1681,VU,A,58,0,271
1682,VU,B,0,88,271
1683,VU,B,0,88,272
1684,VTU,B,0,88,272
1685,VU,B,0,88,272
1686,VU,B,0,88,272
1687,VU,B,0,88,272
1688,VU,B,0,88,272
1689,VTU,A,58,0,273
1690,VU,B,0,88,273
1691,VU,B,0,88,273
1692,VTU,A,58,0,273
1693,VU,A,58,0,274
1694,VTU,A,58,0,274
1695,VU,B,0,88,274
1696,VU,A,58,0,274
1697,VU,A,58,0,274
1698,VU,A,58,0,274
1699,VU,A,58,0,274
1700,VTU,B,0,88,275
1701,VTU,A,58,0,275
1702,VTU,B,0,88,275
1703,VTU,A,58,0,275
1704,VTU,B,0,88,276
1705,VU,B,0,88,276
1706,VU,A,58,0,276
1707,VU,A,58,0,276
1708,VTU,A,58,0,276
1709,VU,B,0,88,276
1710,VU,A,58,0,276
1711,VTU,A,58,0,277
1712,VU,B,0,88,277
1713,VTU,A,58,0,277
1714,VTU,B,0,88,277
1715,VTU,B,0,88,277
1716,VU,B,0,88,277
1717,VU,B,0,88,277
1718,VU,B,0,88,278
1719,VU,A,58,0,278
1720,VTU,B,0,88,278
1721,VTU,A,58,0,278
1722,VTU,A,58,0,278
1723,VU,B,0,88,279
1724,VTU,B,0,88,279
1725,VTU,B,0,88,279
1726,VTU,A,58,0,279
1727,VTU,B,0,88,279
1728,VU,B,0,88,279
1729,VU,A,58,0,279
1730,VU,A,58,0,279
1731,VU,B,0,88,280
1732,VTU,A,58,0,280
1733,VTU,B,0,88,280
1734,VTU,B,0,88,280
1735,VTU,A,58,0,281
1736,VU,B,0,88,281
1737,VTU,A,58,0,281
1738,VU,B,0,88,281
1739,VU,B,0,88,281
1740,VU,B,0,88,281
1741,VTU,B,0,88,282
1742,VU,B,0,88,282
1743,VU,B,0,88,282
1744,VTU,B,0,88,282
1745,VU,B,0,88,282
1746,VTU,A,58,0,282
1747,VTU,A,58,0,283
1748,VTU,A,58,0,283
1749,VU,A,58,0,283
1750,VTU,B,0,88,283
1751,VTU,A,58,0,283
1752,VTU,A,58,0,283
1753,VU,A,58,0,283
1754,VTU,B,0,88,284
1755,VTU,A,58,0,284
1756,VU,A,58,0,284
1757,VTU,B,0,88,284
1758,VU,A,58,0,284
1759,VU,A,58,0,285
1760,VU,A,58,0,285
1761,VTU,B,0,88,285
1762,VU,B,0,88,285
1763,VU,B,0,88,285
1764,VTU,B,0,88,286
1765,VU,A,58,0,286
1766,VU,B,0,88,286
1767,VU,B,0,88,286
1768,VTU,A,58,0,286
1769,VU,B,0,88,287
1770,VU,B,0,88,287
1771,VTU,B,0,88,287
1772,VU,B,0,88,287
1773,VU,B,0,88,288
1774,VU,B,0,88,288
1775,VTU,B,0,88,288
1776,VTU,B,0,88,288
1777,VTU,A,58,0,288
1778,VTU,A,58,0,289
1779,VU,B,0,88,289
1780,VTU,A,58,0,289
1781,VTU,B,0,88,289
1782,VU,A,58,0,289
1783,VTU,B,0,88,290
1784,VU,B,0,88,290
1785,VU,B,0,88,290
1786,VU,B,0,88,290
1787,VU,B,0,88,291
1788,VU,A,58,0,291
1789,VU,B,0,88,291
1790,VTU,B,0,88,291
1791,VU,B,0,88,291
1792,VTU,A,58,0,291
1793,VTU,A,58,0,292
1794,VTU,A,58,0,292
1795,VTU,B,0,88,292
1796,VTU,A,58,0,292
1797,VTU,A,58,0,292
1798,VTU,A,58,0,292
1799,VU,A,58,0,293
1800,VU,B,0,88,293
1801,VTU,A,58,0,293
1802,VU,A,58,0,293
1803,VU,A,58,0,293
1804,VU,A,58,0,294
1805,VTU,B,0,88,294
1806,VTU,A,58,0,294
1807,VTU,A,58,0,294
1808,VU,A,58,0,294
1809,VTU,A,58,0,294
1810,VU,B,0,88,295
1811,VTU,A,58,0,295
1812,VU,B,0,88,295
1813,VU,A,58,0,295
1814,VTU,A,58,0,295
1815,VTU,A,58,0,296
1816,VTU,A,58,0,296
1817,VU,A,58,0,296
1818,VTU,B,0,88,296
1819,VTU,A,58,0,296
1820,VTU,A,58,0,296
1821,VU,A,58,0,296
1822,VU,B,0,88,296
1823,VTU,B,0,88,297
1824,VTU,A,58,0,297
1825,VTU,B,0,88,297
1826,VU,B,0,88,297
1827,VU,B,0,88,297
1828,VU,A,58,0,298
1829,VTU,A,58,0,298
1830,VU,B,0,88,298
1831,VTU,B,0,88,298
1832,VU,B,0,88,298
1833,VTU,A,58,0,298
1834,VTU,B,0,88,298
1835,VU,A,58,0,298
1836,VTU,B,0,88,299
1837,VU,A,58,0,299
1838,VU,A,58,0,299
1839,VTU,B,0,88,299
1840,VU,A,58,0,299
1841,VTU,A,58,0,300
1842,VU,A,58,0,300
1843,VTU,A,58,0,300
1844,VU,A,58,0,300
1845,VU,A,58,0,300
1846,VU,B,0,88,300
1847,VTU,A,58,0,300
1848,VU,A,58,0,300
1849,VU,B,0,88,301
1850,VU,B,0,88,301
1851,VU,B,0,88,301
1852,VU,B,0,88,301
1853,VTU,A,58,0,301
1854,VU,B,0,88,301
1855,VTU,A,58,0,301
1856,VTU,B,0,88,301
1857,VU,A,58,0,302
1858,VU,B,0,88,302
1859,VU,A,58,0,302
1860,VTU,A,58,0,302
1861,VTU,B,0,88,302
1862,VTU,B,0,88,302
1863,VTU,B,0,88,302
1864,VTU,A,58,0,303
1865,VTU,A,58,0,303
1866,VTU,A,58,0,303
1867,VTU,B,0,88,303
1868,VU,B,0,88,304
1869,VTU,A,58,0,304
1870,VU,B,0,88,304
1871,VU,A,58,0,304
1872,VTU,A,58,0,305
1873,VU,B,0,88,305
1874,VTU,B,0,88,305
1875,VTU,B,0,88,305
1876,VU,B,0,88,306
1877,VTU,B,0,88,306
1878,VU,A,58,0,306
1879,VU,B,0,88,306
1880,VTU,B,0,88,306
1881,VTU,A,58,0,306
1882,VTU,B,0,88,307
1883,VTU,B,0,88,307
1884,VTU,A,58,0,307
1885,VU,A,58,0,307
1886,VTU,B,0,88,307
1887,VTU,B,0,88,308
1888,VU,B,0,88,308
1889,VTU,A,58,0,308
1890,VU,B,0,88,308
1891,VTU,A,58,0,309
1892,VTU,A,58,0,309
1893,VTU,A,58,0,309
1894,VU,B,0,88,309
1895,VU,B,0,88,309
1896,VU,A,58,0,309
1897,VTU,A,58,0,310
1898,VU,A,58,0,310
1899,VU,A,58,0,310
1900,VU,B,0,88,310
1901,VU,B,0,88,310
1902,VTU,A,58,0,310
1903,VTU,A,58,0,311
1904,VTU,B,0,88,311
1905,VU,B,0,88,311
1906,VTU,A,58,0,311
1907,VTU,A,58,0,311
1908,VU,B,0,88,311
1909,VU,B,0,88,312
1910,VTU,B,0,88,312
1911,VTU,A,58,0,312
1912,VU,B,0,88,312
1913,VU,B,0,88,313
1914,VTU,A,58,0,313
1915,VTU,B,0,88,313
1916,VTU,B,0,88,313
1917,VU,B,0,88,313
1918,VU,A,58,0,313
1919,VU,B,0,88,313
1920,VU,B,0,88,313
1921,VTU,B,0,88,314
1922,VTU,B,0,88,314
1923,VU,A,58,0,314
1924,VU,A,58,0,314
1925,VTU,A,58,0,314
1926,VU,A,58,0,314
1927,VTU,A,58,0,314
1928,VTU,A,58,0,315
1929,VTU,A,58,0,315
1930,VU,A,58,0,315
1931,VU,B,0,88,315
1932,VU,A,58,0,316
1933,VU,B,0,88,316
1934,VU,A,58,0,316
1935,VU,B,0,88,316
1936,VTU,B,0,88,316
1937,VTU,B,0,88,316
1938,VU,A,58,0,317
1939,VU,B,0,88,317
1940,VTU,B,0,88,317
1941,VTU,B,0,88,317
1942,VU,B,0,88,317
1943,VU,A,58,0,317
1944,VTU,A,58,0,318
1945,VTU,A,58,0,318
1946,VTU,B,0,88,318
1947,VU,A,58,0,318
1948,VTU,B,0,88,318
1949,VU,A,58,0,318
1950,VU,A,58,0,318
1951,VU,B,0,88,318
1952,VU,A,58,0,319
1953,VU,B,0,88,319
1954,VU,B,0,88,319
1955,VTU,B,0,88,319
1956,VU,B,0,88,319
1957,VTU,B,0,88,320
1958,VU,A,58,0,320
1959,VU,B,0,88,320
1960,VTU,B,0,88,320
1961,VU,B,0,88,320
1962,VU,A,58,0,320
1963,VU,A,58,0,320
1964,VTU,A,58,0,321
1965,VTU,B,0,88,321
1966,VTU,A,58,0,321
1967,VU,A,58,0,321
1968,VTU,A,58,0,321
1969,VU,A,58,0,321
1970,VTU,A,58,0,321
1971,VTU,A,58,0,322
1972,VU,A,58,0,322
1973,VTU,B,0,88,322
1974,VU,A,58,0,322
1975,VU,A,58,0,322
1976,VU,A,58,0,322
1977,VU,B,0,88,322
1978,VTU,B,0,88,322
1979,VTU,A,58,0,323
1980,VU,B,0,88,323
1981,VU,A,58,0,323
1982,VTU,B,0,88,323
1983,VTU,A,58,0,323
1984,VTU,A,58,0,323
1985,VU,A,58,0,323
1986,VTU,A,58,0,323
1987,VU,B,0,88,324
1988,VTU,B,0,88,324
1989,VTU,A,58,0,324
1990,VTU,A,58,0,324
1991,VU,B,0,88,324
1992,VTU,A,58,0,325
1993,VU,B,0,88,325
1994,VU,B,0,88,325
